rider,stage,position,gap,stage_time
ZOCCARATO Samuele,2,170,0,15669
MARTENS Paul,2,171,0,15669
JANSSENS Jimmy,2,172,0,15669
CHRISTIAN Mark,2,173,0,15669
DE GENDT Thomas,2,174,0,15669
ALBANESE Vincenzo,2,175,0,15669
LINDEMAN Bert-Jan,2,176,0,15669
DE KORT Koen,2,177,0,15669
VALLS Rafael,2,178,35,15704
BENEDETTI Cesare,2,179,35,15704
REICHENBACH Sébastien,2,180,35,15704
BADILATTI Matteo,2,181,35,15704
TORRES Albert,2,182,45,15714
SERRY Pieter,2,183,153,15822
GANNA Filippo,1,1,0,527
AFFINI Edoardo,1,2,10,537
FOSS Tobias,1,3,13,540
ALMEIDA João,1,4,17,544
CAVAGNA Rémi,1,5,18,545
VAN EMDEN Jos,1,6,18,545
EVENEPOEL Remco,1,7,19,546
WALSCHEID Max,1,8,19,546
BRÄNDLE Matthias,1,9,22,549
MOSCON Gianni,1,10,23,550
VLASOV Aleksandr,1,11,24,551
BETTIOL Alberto,1,12,26,553
CASTROVIEJO Jonathan,1,13,27,554
DOWSETT Alex,1,14,27,554
BODNAR Maciej,1,15,28,555
OLIVEIRA Nelson,1,16,29,556
ULISSI Diego,1,17,29,556
KLUGE Roger,1,18,30,557
DE MARCHI Alessandro,1,19,30,557
FELLINE Fabio,1,20,31,558
POZZOVIVO Domenico,1,21,31,558
CONTI Valerio,1,22,31,558
TRATNIK Jan,1,23,32,559
CAMPENAERTS Victor,1,24,32,559
CARUSO Damiano,1,25,32,559
DEKKER David,1,26,32,559
HONORÉ Mikkel Frølich,1,27,33,560
BATTISTELLA Samuele,1,28,33,560
FORMOLO Davide,1,29,33,560
SOBRERO Matteo,1,30,33,560
HEPBURN Michael,1,31,34,561
SIVAKOV Pavel,1,32,34,561
MARTÍNEZ Daniel Felipe,1,33,36,563
JORGENSON Matteo,1,34,36,563
CARTHY Hugh,1,35,38,565
BILBAO Pello,1,36,38,565
YATES Simon,1,37,38,565
MOHORIČ Matej,1,38,38,565
MASNADA Fausto,1,39,38,565
BERNAL Egan,1,40,39,566
SEIGLE Romain,1,41,39,566
VAN GARDEREN Tejay,1,42,39,566
VAN DEN BERG Julius,1,43,39,566
GROßSCHARTNER Felix,1,44,39,566
IZAGIRRE Gorka,1,45,40,567
ROCHE Nicolas,1,46,40,567
CARR Simon,1,47,40,567
MOLARD Rudy,1,48,40,567
GAVIRIA Fernando,1,49,41,568
NIBALI Vincenzo,1,50,41,568
SAGAN Peter,1,51,41,568
BENNETT George,1,52,41,568
TEJADA Harold,1,53,41,568
MOLLEMA Bauke,1,54,41,568
MÄDER Gino,1,55,41,568
SOLER Marc,1,56,42,569
ARNDT Nikias,1,57,42,569
RIESEBEEK Oscar,1,58,42,569
MEYER Cameron,1,59,42,569
KANGERT Tanel,1,60,43,570
SCHMID Mauro,1,61,43,570
GALLOPIN Tony,1,62,43,570
LEYSEN Senne,1,63,43,570
RICHEZE Maximiliano,1,64,44,571
BEVIN Patrick,1,65,44,571
MOLANO Juan Sebastián,1,66,44,571
REICHENBACH Sébastien,1,67,45,572
VANHOUCKE Harm,1,68,45,572
JUUL-JENSEN Christopher,1,69,45,572
DENZ Nico,1,70,45,572
KEUKELEIRE Jens,1,71,45,572
CHAMPOUSSIN Clément,1,72,46,573
HINDLEY Jai,1,73,46,573
GUERREIRO Ruben,1,74,47,574
BOUWMAN Koen,1,75,47,574
NIZZOLO Giacomo,1,76,48,575
LANDA Mikel,1,77,49,576
VAN DEN BERG Lars,1,78,49,576
FRANKINY Kilian,1,79,49,576
NARVÁEZ Jhonatan,1,80,50,577
GOOSSENS Kobe,1,81,50,577
WIŚNIOWSKI Łukasz,1,82,50,577
HERMANS Quinten,1,83,50,577
PUCCIO Salvatore,1,84,50,577
COVI Alessandro,1,85,50,577
MARTENS Paul,1,86,50,577
WARBASSE Larry,1,87,50,577
VERVAEKE Louis,1,88,50,577
VIVIANI Elia,1,89,51,578
ALEOTTI Giovanni,1,90,51,578
BARDET Romain,1,91,52,579
SERRY Pieter,1,92,52,579
FABBRO Matteo,1,93,52,579
DE GENDT Thomas,1,94,52,579
VALTER Attila,1,95,53,580
VENDRAME Andrea,1,96,53,580
ARASHIRO Yukiya,1,97,53,580
CAICEDO Jonathan Klever,1,98,53,580
SCOTSON Callum,1,99,53,580
TORRES Albert,1,100,53,580
TAARAMÄE Rein,1,101,54,581
ALBANESE Vincenzo,1,102,54,581
HAMILTON Chris,1,103,55,582
BUCHMANN Emanuel,1,104,55,582
NEILANDS Krists,1,105,55,582
OSS Daniel,1,106,56,583
CICCONE Giulio,1,107,56,583
MARTIN Dan,1,108,57,584
BENEDETTI Cesare,1,109,57,584
DUCHESNE Antoine,1,110,57,584
KEISSE Iljo,1,111,57,584
MERLIER Tim,1,112,58,585
STORER Michael,1,113,58,585
JANSSENS Jimmy,1,114,58,585
CONSONNI Simone,1,115,58,585
BOUCHARD Geoffrey,1,116,59,586
PRONSKIY Vadim,1,117,59,586
MOSCHETTI Matteo,1,118,59,586
SCHULTZ Nick,1,119,59,586
VERMEERSCH Gianni,1,120,61,588
RAVANELLI Simone,1,121,61,588
CHRISTIAN Mark,1,122,61,588
ROCHAS Rémy,1,123,61,588
PONOMAR Andrii,1,124,62,589
GOUGEARD Alexis,1,125,62,589
KNOX James,1,126,62,589
MARCZYŃSKI Tomasz,1,127,62,589
EDET Nicolas,1,128,63,590
DE BUYST Jasper,1,129,63,590
SABATINI Fabio,1,130,64,591
PASQUALON Andrea,1,131,64,591
LAFAY Victor,1,132,64,591
DE KORT Koen,1,133,65,592
KANTER Max,1,134,66,593
HIRT Jan,1,135,66,593
GHEBREIGZABHIER Amanuel,1,136,66,593
CARBONI Giovanni,1,137,66,593
VILLELLA Davide,1,138,68,595
DOMBROWSKI Joe,1,139,69,596
DE BONDT Dries,1,140,69,596
BIDARD François,1,141,69,596
ZANA Filippo,1,142,70,597
CIMOLAI Davide,1,143,70,597
PETILLI Simone,1,144,70,597
BADILATTI Matteo,1,145,70,597
CATALDO Dario,1,146,70,597
EWAN Caleb,1,147,71,598
OLDANI Stefano,1,148,71,598
MOSCA Jacopo,1,149,72,599
KRIEGER Alexander,1,150,72,599
DINA Márton,1,151,73,600
GROENEWEGEN Dylan,1,152,73,600
VALLS Rafael,1,153,73,600
NAESEN Lawrence,1,154,74,601
GUGLIELMI Simon,1,155,74,601
PEDRERO Antonio,1,156,75,602
GAVAZZI Francesco,1,157,75,602
SEPÚLVEDA Eduardo,1,158,75,602
MINALI Riccardo,1,159,76,603
LINDEMAN Bert-Jan,1,160,76,603
RIVI Samuele,1,161,77,604
BRAMBILLA Gianluca,1,162,78,605
TESFATSION Natnael,1,163,79,606
VAN DER HOORN Taco,1,164,81,608
PELLAUD Simon,1,165,81,608
KREDER Wesley,1,166,82,609
BERHANE Natnael,1,167,83,610
MARENGO Umberto,1,168,83,610
RAVASI Edward,1,169,84,611
NIEVE Mikel,1,170,84,611
FIORELLI Filippo,1,171,85,612
ZOCCARATO Samuele,1,172,86,613
RUBIO Einer Augusto,1,173,86,613
VISCONTI Giovanni,1,174,87,614
CEPEDA Jefferson Alexander,1,175,88,615
GABBURO Davide,1,176,90,617
BATTAGLIN Enrico,1,177,90,617
VENCHIARUTTI Nicola,1,178,91,618
BELLETTI Manuel,1,179,92,619
FORTUNATO Lorenzo,1,180,92,619
VIVIANI Attilio,1,181,93,620
TAGLIANI Filippo,1,182,94,621
NIV Guy,1,183,94,621
SÁNCHEZ Luis León,1,184,97,624
