rider,stage,position,gap,stage_time
REICHENBACH Sébastien,17,76,0,11997
SEPÚLVEDA Eduardo,17,77,0,11997
ROY Jérémy,17,78,0,11997
PEDRERO Antonio,17,79,23,12020
CATTANEO Mattia,17,80,25,12022
WOODS Michael,17,81,35,12032
LAMMERTINK Maurits,17,82,49,12046
BROWN Nathan,17,83,49,12046
KNEES Christian,17,84,51,12048
GESINK Robert,17,85,54,12051
BENEDETTI Cesare,17,86,54,12051
DEMPSTER Zak,17,87,54,12051
DOCKER Mitchell,17,88,54,12051
DE MARCHI Alessandro,17,89,76,12073
KREUZIGER Roman,17,90,79,12076
PUCCIO Salvatore,17,91,84,12081
HAIG Jack,17,92,91,12088
TUFT Svein,17,93,116,12113
JUUL-JENSEN Christopher,17,94,140,12137
SCHILLINGER Andreas,17,95,222,12219
ELISSONDE Kenny,17,96,222,12219
ROUX Anthony,17,97,222,12219
MORABITO Steve,17,98,222,12219
IRIZAR Markel,17,99,222,12219
TORRES Rodolfo Andrés,17,100,222,12219
ROELANDTS Jürgen,17,101,222,12219
POLANC Jan,17,102,222,12219
NEILANDS Krists,17,103,222,12219
PLAZA Rubén,17,104,222,12219
ARMÉE Sander,17,105,222,12219
HERMANS Ben,17,106,222,12219
VERVAEKE Louis,17,107,222,12219
LINDEMAN Bert-Jan,17,108,321,12318
BOUWMAN Koen,17,109,321,12318
NIEVE Mikel,17,110,395,12392
ATAPUMA Darwin,17,111,395,12392
ARU Fabio,17,112,395,12392
LAENGEN Vegard Stake,17,113,395,12392
DOMBROWSKI Joe,17,114,395,12392
LUTSENKO Alexey,17,115,395,12392
DE LA CRUZ David,17,116,453,12450
FONZI Giuseppe,17,117,469,12466
BERHANE Natnael,17,118,551,12548
ANDREETTA Simone,17,119,551,12548
ZEITS Andrey,17,120,551,12548
NOVAK Domen,17,121,551,12548
NIBALI Antonio,17,122,551,12548
EG Niklas,17,123,551,12548
DIDIER Laurent,17,124,551,12548
CARTHY Hugh,17,125,551,12548
FRAPPORTI Marco,17,126,621,12618
CAVAGNA Rémi,17,127,621,12618
SIMION Paolo,17,128,621,12618
BELLETTI Manuel,17,129,621,12618
CURVERS Roy,17,130,621,12618
DOWSETT Alex,17,131,621,12618
HANSEN Adam,17,132,621,12618
BONNET William,17,133,621,12618
BAK Lars Ytting,17,134,621,12618
BALLERINI Davide,17,135,621,12618
HOFSTEDE Lennard,17,136,621,12618
PLANCKAERT Baptiste,17,137,621,12618
COLEDAN Marco,17,138,621,12618
ZHUPA Eugert,17,139,621,12618
SAGIV Guy,17,140,621,12618
SÉNÉCHAL Florian,17,141,621,12618
VAN ASBROECK Tom,17,142,621,12618
BOIVIN Guillaume,17,143,621,12618
MARTIN Tony,17,144,621,12618
BELKOV Maxim,17,145,621,12618
KUZNETSOV Viacheslav,17,146,621,12618
MULLEN Ryan,17,147,621,12618
JANSE VAN RENSBURG Jacques,17,148,621,12618
VENTURINI Clément,17,149,621,12618
VAN HOECKE Gijs,17,150,621,12618
VAN POPPEL Boy,17,151,621,12618
WÜRTZ SCHMIDT Mads,17,152,621,12618
VAN EMDEN Jos,17,153,621,12618
PEDERSEN Mads,17,154,621,12618
KIRYIENKA Vasil,17,155,621,12618
BERTAZZO Liam,17,156,621,12618
BOARO Manuele,17,157,853,12850
FRISON Frederik,17,158,853,12850
DENNIS Rohan,16,1,0,2400
MARTIN Tony,16,2,14,2414
DUMOULIN Tom,16,3,22,2422
VAN EMDEN Jos,16,4,27,2427
FROOME Chris,16,5,35,2435
DOWSETT Alex,16,6,40,2440
HAGA Chad,16,7,47,2447
ARU Fabio,16,8,57,2457
DE LA CRUZ David,16,9,61,2461
KIRYIENKA Vasil,16,10,64,2464
CAMPENAERTS Victor,16,11,67,2467
GONÇALVES José,16,12,68,2468
MULLEN Ryan,16,13,69,2469
WÜRTZ SCHMIDT Mads,16,14,72,2472
SCHACHMANN Maximilian,16,15,77,2477
CATTANEO Mattia,16,16,84,2484
GROßSCHARTNER Felix,16,17,88,2488
PREIDLER Georg,16,18,91,2491
PEDERSEN Mads,16,19,94,2494
YATES Simon,16,20,97,2497
BILBAO Pello,16,21,100,2500
FORMOLO Davide,16,22,104,2504
CAVAGNA Rémi,16,23,105,2505
O'CONNOR Ben,16,24,118,2518
DENZ Nico,16,25,120,2520
POELS Wout,16,26,126,2526
LUTSENKO Alexey,16,27,129,2529
OOMEN Sam,16,28,135,2535
IRIZAR Markel,16,29,135,2535
BROWN Nathan,16,30,137,2537
REICHENBACH Sébastien,16,31,140,2540
POZZOVIVO Domenico,16,32,140,2540
GENIEZ Alexandre,16,33,145,2545
SÁNCHEZ Luis León,16,34,147,2547
MASNADA Fausto,16,35,148,2548
KING Ben,16,36,151,2551
BETANCUR Carlos,16,37,153,2553
POLANC Jan,16,38,154,2554
DE MARCHI Alessandro,16,39,155,2555
LADAGNOUS Matthieu,16,40,156,2556
KONRAD Patrick,16,41,157,2557
MOHORIČ Matej,16,42,157,2557
BAK Lars Ytting,16,43,159,2559
JUUL-JENSEN Christopher,16,44,159,2559
ULISSI Diego,16,45,160,2560
BERTAZZO Liam,16,46,160,2560
MODOLO Sacha,16,47,160,2560
GIBBONS Ryan,16,48,163,2563
VAN POPPEL Danny,16,49,164,2564
LÓPEZ Miguel Ángel,16,50,167,2567
BELKOV Maxim,16,51,177,2577
CARAPAZ Richard,16,52,177,2577
ROY Jérémy,16,53,178,2578
VERVAEKE Louis,16,54,178,2578
MAESTRI Mirco,16,55,179,2579
BENNETT George,16,56,184,2584
SÉNÉCHAL Florian,16,57,184,2584
VILLELLA Davide,16,58,184,2584
VIVIANI Elia,16,59,186,2586
HENAO Sergio,16,60,189,2589
ROUX Anthony,16,61,194,2594
ZEITS Andrey,16,62,194,2594
GESINK Robert,16,63,197,2597
BALLERINI Davide,16,64,199,2599
BONNET William,16,65,199,2599
PINOT Thibaut,16,66,199,2599
FRISON Frederik,16,67,200,2600
ŠTYBAR Zdeněk,16,68,202,2602
DUPONT Hubert,16,69,203,2603
KNEES Christian,16,70,204,2604
VENTER Jaco,16,71,206,2606
KUZNETSOV Viacheslav,16,72,208,2608
WOODS Michael,16,73,210,2610
BENEDETTI Cesare,16,74,214,2614
BRAMBILLA Gianluca,16,75,217,2617
FRAPPORTI Marco,16,76,220,2620
PLAZA Rubén,16,77,221,2621
VAN POPPEL Boy,16,78,222,2622
CARTHY Hugh,16,79,222,2622
DRUCKER Jempy,16,80,223,2623
JAUREGUI Quentin,16,81,225,2625
MONTAGUTI Matteo,16,82,226,2626
DOCKER Mitchell,16,83,227,2627
VAN HOECKE Gijs,16,84,227,2627
DE LA PARTE Víctor,16,85,231,2631
MEINTJES Louis,16,86,235,2635
SEPÚLVEDA Eduardo,16,87,236,2636
MARCATO Marco,16,88,237,2637
PUCCIO Salvatore,16,89,238,2638
SABATINI Fabio,16,90,244,2644
DEBUSSCHERE Jens,16,91,246,2646
MORI Manuele,16,92,247,2647
CHEREL Mikaël,16,93,247,2647
TEN DAM Laurens,16,94,248,2648
HAIG Jack,16,95,249,2649
PFINGSTEN Christoph,16,96,249,2649
PANTANO Jarlinson,16,97,250,2650
NIEVE Mikel,16,98,250,2650
JANSE VAN RENSBURG Jacques,16,99,250,2650
HANSEN Adam,16,100,251,2651
CAPECCHI Eros,16,101,252,2652
VAN ASBROECK Tom,16,102,254,2654
TORRES Rodolfo Andrés,16,103,254,2654
MORABITO Steve,16,104,254,2654
VISCONTI Giovanni,16,105,254,2654
CURVERS Roy,16,106,259,2659
GAVAZZI Francesco,16,107,259,2659
ZHUPA Eugert,16,108,261,2661
TUFT Svein,16,109,264,2664
VENDRAME Andrea,16,110,266,2666
FONZI Giuseppe,16,111,267,2667
BATTAGLIN Enrico,16,112,267,2667
MOSCA Jacopo,16,113,268,2668
BENNETT Sam,16,114,270,2670
NEILANDS Krists,16,115,271,2671
CHAVES Esteban,16,116,272,2672
LAMMERTINK Maurits,16,117,275,2675
SIMION Paolo,16,118,280,2680
HERMANS Ben,16,119,282,2682
FRANKINY Kilian,16,120,283,2683
PLANCKAERT Baptiste,16,121,284,2684
VAN DER SANDE Tosh,16,122,285,2685
VENTURINI Clément,16,123,289,2689
SCHILLINGER Andreas,16,124,291,2691
KREUZIGER Roman,16,125,291,2691
VENTOSO Francisco José,16,126,293,2693
COLEDAN Marco,16,127,295,2695
ROELANDTS Jürgen,16,128,299,2699
MØRKØV Michael,16,129,302,2702
BIDARD François,16,130,305,2705
BOIVIN Guillaume,16,131,310,2710
HOFSTEDE Lennard,16,132,315,2715
LAENGEN Vegard Stake,16,133,316,2716
NOVAK Domen,16,134,317,2717
EG Niklas,16,135,318,2718
CICCONE Giulio,16,136,318,2718
DOMBROWSKI Joe,16,137,318,2718
BONIFAZIO Niccolò,16,138,319,2719
ARMÉE Sander,16,139,319,2719
DEMPSTER Zak,16,140,320,2720
TURRIN Alex,16,141,322,2722
SBARAGLI Kristian,16,142,324,2724
LINDEMAN Bert-Jan,16,143,328,2728
ANDREETTA Simone,16,144,328,2728
FERNÁNDEZ Rubén,16,145,328,2728
BEWLEY Sam,16,146,331,2731
BELLETTI Manuel,16,147,332,2732
ELISSONDE Kenny,16,148,332,2732
DIDIER Laurent,16,149,338,2738
CONTI Valerio,16,150,339,2739
HAMILTON Chris,16,151,353,2753
BOUWMAN Koen,16,152,355,2755
PEDRERO Antonio,16,153,355,2755
BOARO Manuele,16,154,361,2761
SAGIV Guy,16,155,361,2761
ATAPUMA Darwin,16,156,362,2762
HIRT Jan,16,157,362,2762
BERHANE Natnael,16,158,372,2772
NIBALI Antonio,16,159,384,2784
BARBIN Enrico,16,160,392,2792
QUINTANA Dayer,16,161,398,2798
YATES Simon,15,1,0,16676
LÓPEZ Miguel Ángel,15,2,41,16717
DUMOULIN Tom,15,3,41,16717
POZZOVIVO Domenico,15,4,41,16717
CARAPAZ Richard,15,5,41,16717
PINOT Thibaut,15,6,41,16717
GENIEZ Alexandre,15,7,80,16756
FORMOLO Davide,15,8,80,16756
BILBAO Pello,15,9,80,16756
OOMEN Sam,15,10,80,16756
REICHENBACH Sébastien,15,11,80,16756
NIEVE Mikel,15,12,80,16756
KONRAD Patrick,15,13,80,16756
BENNETT George,15,14,80,16756
O'CONNOR Ben,15,15,80,16756
DENNIS Rohan,15,16,80,16756
FROOME Chris,15,17,92,16768
POELS Wout,15,18,92,16768
BETANCUR Carlos,15,19,131,16807
HAIG Jack,15,20,213,16889
GONÇALVES José,15,21,253,16929
WOODS Michael,15,22,253,16929
DUPONT Hubert,15,23,253,16929
HENAO Sergio,15,24,253,16929
GROßSCHARTNER Felix,15,25,253,16929
DENZ Nico,15,26,369,17045
PREIDLER Georg,15,27,406,17082
GESINK Robert,15,28,406,17082
CHEREL Mikaël,15,29,406,17082
ELISSONDE Kenny,15,30,406,17082
HANSEN Adam,15,31,450,17126
FRANKINY Kilian,15,32,450,17126
HIRT Jan,15,33,450,17126
BRAMBILLA Gianluca,15,34,588,17264
MOHORIČ Matej,15,35,588,17264
CICCONE Giulio,15,36,675,17351
KING Ben,15,37,817,17493
BATTAGLIN Enrico,15,38,817,17493
DE LA PARTE Víctor,15,39,817,17493
MORABITO Steve,15,40,817,17493
JANSE VAN RENSBURG Jacques,15,41,817,17493
PLAZA Rubén,15,42,817,17493
JUUL-JENSEN Christopher,15,43,817,17493
NOVAK Domen,15,44,1142,17818
ULISSI Diego,15,45,1171,17847
BALLERINI Davide,15,46,1171,17847
MONTAGUTI Matteo,15,47,1171,17847
PFINGSTEN Christoph,15,48,1171,17847
LADAGNOUS Matthieu,15,49,1171,17847
JAUREGUI Quentin,15,50,1171,17847
KREUZIGER Roman,15,51,1171,17847
ZEITS Andrey,15,52,1171,17847
LUTSENKO Alexey,15,53,1171,17847
ŠTYBAR Zdeněk,15,54,1171,17847
CAPECCHI Eros,15,55,1171,17847
VAN DER SANDE Tosh,15,56,1171,17847
HAMILTON Chris,15,57,1171,17847
CATTANEO Mattia,15,58,1171,17847
MASNADA Fausto,15,59,1171,17847
LAMMERTINK Maurits,15,60,1171,17847
HAGA Chad,15,61,1171,17847
NEILANDS Krists,15,62,1171,17847
VILLELLA Davide,15,63,1171,17847
LAENGEN Vegard Stake,15,64,1171,17847
TEN DAM Laurens,15,65,1171,17847
PUCCIO Salvatore,15,66,1171,17847
SÁNCHEZ Luis León,15,67,1171,17847
MORI Manuele,15,68,1171,17847
ARU Fabio,15,69,1171,17847
ATAPUMA Darwin,15,70,1171,17847
VISCONTI Giovanni,15,71,1171,17847
QUINTANA Dayer,15,72,1179,17855
PEDRERO Antonio,15,73,1179,17855
MODOLO Sacha,15,74,1179,17855
ARMÉE Sander,15,75,1527,18203
HERMANS Ben,15,76,1574,18250
SBARAGLI Kristian,15,77,1574,18250
TURRIN Alex,15,78,1574,18250
DOMBROWSKI Joe,15,79,1574,18250
CONTI Valerio,15,80,1574,18250
GAVAZZI Francesco,15,81,1574,18250
MARCATO Marco,15,82,1574,18250
BIDARD François,15,83,1574,18250
DE LA CRUZ David,15,84,1574,18250
KIRYIENKA Vasil,15,85,1574,18250
SEPÚLVEDA Eduardo,15,86,1603,18279
BARBIN Enrico,15,87,1682,18358
NIBALI Antonio,15,88,1682,18358
BONIFAZIO Niccolò,15,89,1682,18358
ROUX Anthony,15,90,1755,18431
GIBBONS Ryan,15,91,1755,18431
KNEES Christian,15,92,1755,18431
CURVERS Roy,15,93,1755,18431
WÜRTZ SCHMIDT Mads,15,94,1755,18431
EG Niklas,15,95,1755,18431
BENEDETTI Cesare,15,96,1755,18431
VENTOSO Francisco José,15,97,1755,18431
VAN HOECKE Gijs,15,98,1755,18431
VAN POPPEL Danny,15,99,1755,18431
FERNÁNDEZ Rubén,15,100,1755,18431
CARTHY Hugh,15,101,1755,18431
DIDIER Laurent,15,102,1755,18431
CHAVES Esteban,15,103,1755,18431
PANTANO Jarlinson,15,104,1755,18431
SCHILLINGER Andreas,15,105,1755,18431
BERHANE Natnael,15,106,1755,18431
DRUCKER Jempy,15,107,1755,18431
SCHACHMANN Maximilian,15,108,1755,18431
VERVAEKE Louis,15,109,1755,18431
BROWN Nathan,15,110,1755,18431
VENTER Jaco,15,111,1755,18431
MEINTJES Louis,15,112,1755,18431
FRAPPORTI Marco,15,113,1755,18431
BOARO Manuele,15,114,1755,18431
MAESTRI Mirco,15,115,1755,18431
PLANCKAERT Baptiste,15,116,1755,18431
LINDEMAN Bert-Jan,15,117,1755,18431
VAN EMDEN Jos,15,118,1755,18431
VENTURINI Clément,15,119,1755,18431
ANDREETTA Simone,15,120,1755,18431
BOUWMAN Koen,15,121,1755,18431
BEWLEY Sam,15,122,1755,18431
DE MARCHI Alessandro,15,123,1755,18431
VIVIANI Elia,15,124,2149,18825
SABATINI Fabio,15,125,2149,18825
BONNET William,15,126,2149,18825
BELLETTI Manuel,15,127,2149,18825
ROY Jérémy,15,128,2149,18825
COLEDAN Marco,15,129,2149,18825
BOIVIN Guillaume,15,130,2149,18825
TORRES Rodolfo Andrés,15,131,2149,18825
MULLEN Ryan,15,132,2149,18825
PEDERSEN Mads,15,133,2149,18825
SÉNÉCHAL Florian,15,134,2149,18825
VAN ASBROECK Tom,15,135,2149,18825
CAVAGNA Rémi,15,136,2149,18825
SAGIV Guy,15,137,2149,18825
ROELANDTS Jürgen,15,138,2149,18825
DEBUSSCHERE Jens,15,139,2149,18825
MØRKØV Michael,15,140,2149,18825
BERTAZZO Liam,15,141,2149,18825
BAK Lars Ytting,15,142,2149,18825
VENDRAME Andrea,15,143,2149,18825
IRIZAR Markel,15,144,2149,18825
ZHUPA Eugert,15,145,2149,18825
MOSCA Jacopo,15,146,2149,18825
POLANC Jan,15,147,2149,18825
BENNETT Sam,15,148,2149,18825
HOFSTEDE Lennard,15,149,2149,18825
DEMPSTER Zak,15,150,2149,18825
VAN POPPEL Boy,15,151,2149,18825
FRISON Frederik,15,152,2149,18825
KUZNETSOV Viacheslav,15,153,2149,18825
CAMPENAERTS Victor,15,154,2149,18825
DOCKER Mitchell,15,155,2149,18825
TUFT Svein,15,156,2149,18825
BELKOV Maxim,15,157,2149,18825
SIMION Paolo,15,158,2149,18825
FONZI Giuseppe,15,159,2149,18825
MARTIN Tony,15,160,2447,19123
DOWSETT Alex,15,161,2447,19123
FROOME Chris,14,1,0,19531
YATES Simon,14,2,6,19537
POZZOVIVO Domenico,14,3,23,19554
LÓPEZ Miguel Ángel,14,4,25,19556
DUMOULIN Tom,14,5,37,19568
PINOT Thibaut,14,6,42,19573
POELS Wout,14,7,67,19598
REICHENBACH Sébastien,14,8,79,19610
BILBAO Pello,14,9,95,19626
WOODS Michael,14,10,103,19634
KONRAD Patrick,14,11,108,19639
BENNETT George,14,12,115,19646
CARAPAZ Richard,14,13,120,19651
BETANCUR Carlos,14,14,130,19661
OOMEN Sam,14,15,137,19668
O'CONNOR Ben,14,16,137,19668
ARU Fabio,14,17,143,19674
FORMOLO Davide,14,18,143,19674
DENNIS Rohan,14,19,155,19686
CICCONE Giulio,14,20,164,19695
GENIEZ Alexandre,14,21,177,19708
HENAO Sergio,14,22,224,19755
HAIG Jack,14,23,246,19777
PREIDLER Georg,14,24,256,19787
GROßSCHARTNER Felix,14,25,283,19814
SCHACHMANN Maximilian,14,26,300,19831
GESINK Robert,14,27,303,19834
DE LA CRUZ David,14,28,321,19852
ULISSI Diego,14,29,327,19858
CHEREL Mikaël,14,30,336,19867
CONTI Valerio,14,31,336,19867
DUPONT Hubert,14,32,336,19867
GONÇALVES José,14,33,336,19867
MEINTJES Louis,14,34,354,19885
BIDARD François,14,35,366,19897
POLANC Jan,14,36,378,19909
TORRES Rodolfo Andrés,14,37,381,19912
ANTÓN Igor,14,38,388,19919
HIRT Jan,14,39,393,19924
DE LA PARTE Víctor,14,40,435,19966
JAUREGUI Quentin,14,41,435,19966
MASNADA Fausto,14,42,438,19969
CARTHY Hugh,14,43,441,19972
EG Niklas,14,44,493,20024
HERMANS Ben,14,45,493,20024
VISCONTI Giovanni,14,46,552,20083
HANSEN Adam,14,47,577,20108
BOUWMAN Koen,14,48,611,20142
SÁNCHEZ Luis León,14,49,697,20228
ZEITS Andrey,14,50,697,20228
MOHORIČ Matej,14,51,697,20228
NIEVE Mikel,14,52,697,20228
ATAPUMA Darwin,14,53,697,20228
BATTAGLIN Enrico,14,54,697,20228
TEN DAM Laurens,14,55,704,20235
CAPECCHI Eros,14,56,707,20238
BROWN Nathan,14,57,707,20238
BARBIN Enrico,14,58,752,20283
MORABITO Steve,14,59,799,20330
FRANKINY Kilian,14,60,799,20330
BRAMBILLA Gianluca,14,61,818,20349
GAVAZZI Francesco,14,62,820,20351
VERVAEKE Louis,14,63,886,20417
NIBALI Antonio,14,64,973,20504
VILLELLA Davide,14,65,973,20504
KREUZIGER Roman,14,66,989,20520
LAMMERTINK Maurits,14,67,998,20529
CATTANEO Mattia,14,68,1009,20540
DENZ Nico,14,69,1025,20556
MONTAGUTI Matteo,14,70,1025,20556
DOMBROWSKI Joe,14,71,1036,20567
BOARO Manuele,14,72,1046,20577
DE MARCHI Alessandro,14,73,1057,20588
ARMÉE Sander,14,74,1060,20591
BERHANE Natnael,14,75,1066,20597
DIDIER Laurent,14,76,1085,20616
SEPÚLVEDA Eduardo,14,77,1144,20675
PEDRERO Antonio,14,78,1148,20679
LAENGEN Vegard Stake,14,79,1185,20716
HAGA Chad,14,80,1201,20732
VAN DER SANDE Tosh,14,81,1237,20768
JUUL-JENSEN Christopher,14,82,1278,20809
HAMILTON Chris,14,83,1293,20824
PUCCIO Salvatore,14,84,1307,20838
MOSCA Jacopo,14,85,1307,20838
TURRIN Alex,14,86,1307,20838
WÜRTZ SCHMIDT Mads,14,87,1324,20855
SABATINI Fabio,14,88,1324,20855
BALLERINI Davide,14,89,1324,20855
QUINTANA Dayer,14,90,1336,20867
LINDEMAN Bert-Jan,14,91,1343,20874
MODOLO Sacha,14,92,1347,20878
ŠTYBAR Zdeněk,14,93,1355,20886
MORI Manuele,14,94,1359,20890
SENNI Manuel,14,95,1365,20896
LADAGNOUS Matthieu,14,96,1366,20897
NOVAK Domen,14,97,1394,20925
KIRYIENKA Vasil,14,98,1394,20925
MARCATO Marco,14,99,1414,20945
BENEDETTI Cesare,14,100,1422,20953
VAN EMDEN Jos,14,101,1442,20973
DOCKER Mitchell,14,102,1444,20975
ROUX Anthony,14,103,1444,20975
NEILANDS Krists,14,104,1449,20980
HOFSTEDE Lennard,14,105,1487,21018
VAN HOECKE Gijs,14,106,1489,21020
VENTURINI Clément,14,107,1497,21028
KNEES Christian,14,108,1497,21028
CURVERS Roy,14,109,1522,21053
PANTANO Jarlinson,14,110,1544,21075
CHAVES Esteban,14,111,1570,21101
FRISON Frederik,14,112,1573,21104
BAK Lars Ytting,14,113,1573,21104
BOIVIN Guillaume,14,114,1573,21104
SBARAGLI Kristian,14,115,1573,21104
KING Ben,14,116,1573,21104
COLEDAN Marco,14,117,1573,21104
PLAZA Rubén,14,118,1573,21104
DOWSETT Alex,14,119,1573,21104
PEDERSEN Mads,14,120,1573,21104
FRAPPORTI Marco,14,121,1573,21104
VENDRAME Andrea,14,122,1612,21143
DRUCKER Jempy,14,123,1618,21149
ROY Jérémy,14,124,1620,21151
VENTOSO Francisco José,14,125,1623,21154
JANSE VAN RENSBURG Jacques,14,126,1626,21157
LUTSENKO Alexey,14,127,1634,21165
SAGIV Guy,14,128,1640,21171
BONNET William,14,129,1658,21189
ROELANDTS Jürgen,14,130,1658,21189
DEBUSSCHERE Jens,14,131,1658,21189
VAN POPPEL Danny,14,132,1658,21189
KUZNETSOV Viacheslav,14,133,1658,21189
ANDREETTA Simone,14,134,1663,21194
BONIFAZIO Niccolò,14,135,1667,21198
ROCHE Nicolas,14,136,1672,21203
PLANCKAERT Baptiste,14,137,1672,21203
BELKOV Maxim,14,138,1672,21203
GIBBONS Ryan,14,139,1672,21203
MARTIN Tony,14,140,1692,21223
PFINGSTEN Christoph,14,141,1707,21238
VENTER Jaco,14,142,1711,21242
MULLEN Ryan,14,143,1711,21242
DEMPSTER Zak,14,144,1717,21248
IRIZAR Markel,14,145,1726,21257
FERNÁNDEZ Rubén,14,146,1729,21260
BELLETTI Manuel,14,147,1729,21260
CAVAGNA Rémi,14,148,1729,21260
MAESTRI Mirco,14,149,1729,21260
SÉNÉCHAL Florian,14,150,1741,21272
VAN ASBROECK Tom,14,151,1748,21279
CAMPENAERTS Victor,14,152,1748,21279
TONELLI Alessandro,14,153,1757,21288
BEWLEY Sam,14,154,1757,21288
VIVIANI Elia,14,155,1771,21302
SIMION Paolo,14,156,1788,21319
VLIEGEN Loïc,14,157,1795,21326
SCHILLINGER Andreas,14,158,1815,21346
TUFT Svein,14,159,1856,21387
ZHUPA Eugert,14,160,1866,21397
ELISSONDE Kenny,14,161,1866,21397
BERTAZZO Liam,14,162,1870,21401
FONZI Giuseppe,14,163,1873,21404
MØRKØV Michael,14,164,1931,21462
VAN POPPEL Boy,14,165,1931,21462
BENNETT Sam,14,166,2029,21560
VIVIANI Elia,13,1,0,14185
BENNETT Sam,13,2,0,14185
VAN POPPEL Danny,13,3,0,14185
MODOLO Sacha,13,4,0,14185
GIBBONS Ryan,13,5,0,14185
DRUCKER Jempy,13,6,0,14185
BELLETTI Manuel,13,7,0,14185
VENTURINI Clément,13,8,0,14185
PLANCKAERT Baptiste,13,9,0,14185
DEBUSSCHERE Jens,13,10,0,14185
BOIVIN Guillaume,13,11,0,14185
SIMION Paolo,13,12,0,14185
BALLERINI Davide,13,13,0,14185
BARBIN Enrico,13,14,0,14185
VAN DER SANDE Tosh,13,15,0,14185
POLANC Jan,13,16,0,14185
PFINGSTEN Christoph,13,17,0,14185
VAN POPPEL Boy,13,18,0,14185
BERTAZZO Liam,13,19,0,14185
TURRIN Alex,13,20,0,14185
MORI Manuele,13,21,0,14185
MØRKØV Michael,13,22,0,14185
JAUREGUI Quentin,13,23,0,14185
CURVERS Roy,13,24,0,14185
MAESTRI Mirco,13,25,0,14185
PREIDLER Georg,13,26,0,14185
OOMEN Sam,13,27,0,14185
BONIFAZIO Niccolò,13,28,0,14185
KING Ben,13,29,0,14185
HANSEN Adam,13,30,0,14185
POZZOVIVO Domenico,13,31,0,14185
MOHORIČ Matej,13,32,0,14185
BILBAO Pello,13,33,0,14185
YATES Simon,13,34,0,14185
BENNETT George,13,35,0,14185
KNEES Christian,13,36,0,14185
KREUZIGER Roman,13,37,0,14185
ROELANDTS Jürgen,13,38,0,14185
DUMOULIN Tom,13,39,0,14185
VAN HOECKE Gijs,13,40,0,14185
SABATINI Fabio,13,41,0,14185
PINOT Thibaut,13,42,0,14185
PUCCIO Salvatore,13,43,0,14185
COLEDAN Marco,13,44,0,14185
ULISSI Diego,13,45,0,14185
KONRAD Patrick,13,46,0,14185
MULLEN Ryan,13,47,0,14185
WOODS Michael,13,48,0,14185
SBARAGLI Kristian,13,49,0,14185
BERHANE Natnael,13,50,0,14185
PANTANO Jarlinson,13,51,0,14185
ARU Fabio,13,52,0,14185
SCHACHMANN Maximilian,13,53,0,14185
ROUX Anthony,13,54,0,14185
LADAGNOUS Matthieu,13,55,0,14185
QUINTANA Dayer,13,56,0,14185
GONÇALVES José,13,57,0,14185
O'CONNOR Ben,13,58,0,14185
LÓPEZ Miguel Ángel,13,59,0,14185
CHEREL Mikaël,13,60,0,14185
VAN ASBROECK Tom,13,61,0,14185
FERNÁNDEZ Rubén,13,62,0,14185
DE LA CRUZ David,13,63,0,14185
VENTOSO Francisco José,13,64,0,14185
FROOME Chris,13,65,0,14185
MEINTJES Louis,13,66,0,14185
BETANCUR Carlos,13,67,0,14185
MASNADA Fausto,13,68,0,14185
CARAPAZ Richard,13,69,0,14185
ATAPUMA Darwin,13,70,0,14185
HENAO Sergio,13,71,0,14185
GENIEZ Alexandre,13,72,0,14185
BIDARD François,13,73,0,14185
POELS Wout,13,74,0,14185
DENZ Nico,13,75,0,14185
LUTSENKO Alexey,13,76,0,14185
GAVAZZI Francesco,13,77,0,14185
BRAMBILLA Gianluca,13,78,0,14185
ZEITS Andrey,13,79,0,14185
LAENGEN Vegard Stake,13,80,0,14185
BOARO Manuele,13,81,0,14185
REICHENBACH Sébastien,13,82,0,14185
VISCONTI Giovanni,13,83,0,14185
DEMPSTER Zak,13,84,0,14185
FRANKINY Kilian,13,85,0,14185
ROCHE Nicolas,13,86,0,14185
DENNIS Rohan,13,87,0,14185
HAMILTON Chris,13,88,0,14185
FORMOLO Davide,13,89,0,14185
HIRT Jan,13,90,0,14185
SÁNCHEZ Luis León,13,91,0,14185
JANSE VAN RENSBURG Jacques,13,92,0,14185
BOUWMAN Koen,13,93,0,14185
DUPONT Hubert,13,94,0,14185
DE MARCHI Alessandro,13,95,0,14185
DIDIER Laurent,13,96,0,14185
DE LA PARTE Víctor,13,97,0,14185
TORRES Rodolfo Andrés,13,98,0,14185
MONTAGUTI Matteo,13,99,0,14185
HAGA Chad,13,100,0,14185
JUUL-JENSEN Christopher,13,101,0,14185
SÉNÉCHAL Florian,13,102,0,14185
LAMMERTINK Maurits,13,103,0,14185
CONTI Valerio,13,104,0,14185
BAK Lars Ytting,13,105,0,14185
BROWN Nathan,13,106,0,14185
VAN EMDEN Jos,13,107,0,14185
GROßSCHARTNER Felix,13,108,0,14185
NIEVE Mikel,13,109,0,14185
NEILANDS Krists,13,110,0,14185
VENTER Jaco,13,111,0,14185
BONNET William,13,112,0,14185
PEDRERO Antonio,13,113,0,14185
CATTANEO Mattia,13,114,0,14185
BEWLEY Sam,13,115,0,14185
HAIG Jack,13,116,0,14185
LINDEMAN Bert-Jan,13,117,0,14185
ANDREETTA Simone,13,118,0,14185
ŠTYBAR Zdeněk,13,119,0,14185
FRISON Frederik,13,120,0,14185
